-1.000000000000000000e+01 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02 3.026973713031283486e-02
-9.980000000000000426e+00 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02 3.243724026349605744e-02
-9.960000000000000853e+00 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02 3.440342902712378859e-02
-9.939999999999999503e+00 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02 3.610885922692549238e-02
-9.919999999999999929e+00 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02 3.751205007253689827e-02
-9.900000000000000355e+00 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02 3.859111455238307953e-02
-9.880000000000000782e+00 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02 3.934321898212286839e-02
-9.859999999999999432e+00 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02 3.978226841909888317e-02
-9.839999999999999858e+00 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02 3.993553013431362653e-02
-9.820000000000000284e+00 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02 3.983996484482451444e-02
