-9.800000000000000711e+00 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02 9.320583717231033238e-02
-9.779999999999999361e+00 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02 7.440440483891533341e-02
-9.759999999999999787e+00 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02 5.662247017632011242e-02
-9.740000000000000213e+00 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02 3.997842971057898737e-02
-9.720000000000000639e+00 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02 2.463967365204630319e-02
-9.699999999999999289e+00 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02 1.080851823594906891e-02
-9.679999999999999716e+00 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03 -1.298633500798959152e-03
-9.660000000000000142e+00 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02 -1.147459054648459001e-02
-9.640000000000000568e+00 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02 -1.954332908740355132e-02
-9.619999999999999218e+00 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02 -2.537731486445524848e-02
-9.599999999999999645e+00 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02 -2.890823955638133561e-02
