 -10.0000000   -0.0282241
  -9.8000000   -0.0165564
  -9.6000000   -0.0032652
  -9.4000000    0.0157605
  -9.2000000    0.0380227
  -9.0000000    0.0522464
  -8.8000000    0.0483503
  -8.6000000    0.0275907
  -8.4000000    0.0022910
  -8.2000000   -0.0140901
  -8.0000000   -0.0166054
  -7.8000000   -0.0095625
  -7.6000000   -0.0006901
  -7.4000000    0.0032038
  -7.2000000   -0.0018086
  -7.0000000   -0.0129148
  -6.8000000   -0.0181470
  -6.6000000   -0.0044229
  -6.4000000    0.0268807
  -6.2000000    0.0548934
  -6.0000000    0.0561991
  -5.8000000    0.0299397
  -5.6000000    0.0016355
  -5.4000000   -0.0037537
  -5.2000000    0.0105052
  -5.0000000    0.0180859
  -4.8000000    0.0008630
  -4.6000000   -0.0289905
  -4.4000000   -0.0389371
  -4.2000000   -0.0101166
  -4.0000000    0.0373966
  -3.8000000    0.0596228
  -3.6000000    0.0344681
  -3.4000000   -0.0113228
  -3.2000000   -0.0259589
  -3.0000000    0.0156753
  -2.8000000    0.0821017
  -2.6000000    0.1101482
  -2.4000000    0.0691688
  -2.2000000   -0.0006910
  -2.0000000   -0.0230473
  -1.8000000    0.0381159
  -1.6000000    0.1318774
  -1.4000000    0.1548197
  -1.2000000    0.0533714
  -1.0000000   -0.1005581
  -0.8000000   -0.1566468
  -0.6000000   -0.0294248
  -0.4000000    0.2080094
  -0.2000000    0.3902191
   0.0000000    0.4167754
   0.2000000    0.3217747
   0.4000000    0.1996302
   0.6000000    0.1082477
   0.8000000    0.0513947
   1.0000000    0.0160499
   1.2000000   -0.0005678
   1.4000000    0.0028000
   1.6000000    0.0177289
   1.8000000    0.0335431
   2.0000000    0.0517286
   2.2000000    0.0775510
   2.4000000    0.0998735
   2.6000000    0.0930243
   2.8000000    0.0439090
   3.0000000   -0.0272773
   3.2000000   -0.0794890
   3.4000000   -0.0845748
   3.6000000   -0.0475584
   3.8000000    0.0004415
   4.0000000    0.0235160
   4.2000000    0.0028129
   4.4000000   -0.0492714
   4.6000000   -0.0947882
   4.8000000   -0.0994704
   5.0000000   -0.0622189
   5.2000000   -0.0151290
   5.4000000    0.0059797
   5.6000000   -0.0075849
   5.8000000   -0.0327590
   6.0000000   -0.0398045
   6.2000000   -0.0219461
   6.4000000    0.0008865
   6.6000000    0.0063138
   6.8000000   -0.0079024
   7.0000000   -0.0265792
   7.2000000   -0.0352294
   7.4000000   -0.0315148
   7.6000000   -0.0236145
   7.8000000   -0.0204198
   8.0000000   -0.0215345
   8.2000000   -0.0183468
   8.4000000   -0.0057902
   8.6000000    0.0115282
   8.8000000    0.0255871
   9.0000000    0.0333653
   9.2000000    0.0378686
   9.4000000    0.0417892
   9.6000000    0.0427819
   9.8000000    0.0380095
  10.0000000    0.0310919
  10.2000000    0.0293224
  10.4000000    0.0339641
  10.6000000    0.0373128
  10.8000000    0.0305833
  11.0000000    0.0139974
  11.2000000   -0.0013743
  11.4000000   -0.0032622
  11.6000000    0.0096927
  11.8000000    0.0258536
  12.0000000    0.0303494
  12.2000000    0.0180883
  12.4000000   -0.0012108
  12.6000000   -0.0117026
  12.8000000   -0.0065314
  13.0000000    0.0062621
  13.2000000    0.0131231
  13.4000000    0.0086815
  13.6000000   -0.0002921
  13.8000000   -0.0036260
  14.0000000    0.0006862
  14.2000000    0.0051920
  14.4000000    0.0026501
  14.6000000   -0.0065405
  14.8000000   -0.0172385
  15.0000000   -0.0251717
  15.2000000   -0.0272484
  15.4000000   -0.0206307
  15.6000000   -0.0057552
  15.8000000    0.0105400
  16.0000000    0.0179232
  16.2000000    0.0109972
  16.4000000   -0.0046859
  16.6000000   -0.0167021
  16.8000000   -0.0175644
  17.0000000   -0.0120624
  17.2000000   -0.0109422
  17.4000000   -0.0176551
  17.6000000   -0.0246538
  17.8000000   -0.0232764
  18.0000000   -0.0134096
  18.2000000   -0.0021349
  18.4000000    0.0044618
  18.6000000    0.0069352
  18.8000000    0.0100115
  19.0000000    0.0148172
  19.2000000    0.0157325
  19.4000000    0.0065781
  19.6000000   -0.0106434
  19.8000000   -0.0250139
  20.0000000   -0.0256756
  20.2000000   -0.0107386
  20.4000000    0.0116996
  20.6000000    0.0288104
  20.8000000    0.0304950
  21.0000000    0.0164885
  21.2000000   -0.0013603
  21.4000000   -0.0072137
  21.6000000    0.0041567
  21.8000000    0.0217787
  22.0000000    0.0296052
  22.2000000    0.0225878
  22.4000000    0.0107660
  22.6000000    0.0075564
  22.8000000    0.0155562
  23.0000000    0.0251470
  23.2000000    0.0248533
  23.4000000    0.0114729
  23.6000000   -0.0072089
  23.8000000   -0.0180093
  24.0000000   -0.0134146
  24.2000000    0.0006868
  24.4000000    0.0097513
  24.6000000    0.0047548
  24.8000000   -0.0088316
  25.0000000   -0.0171061
  25.2000000   -0.0120261
  25.4000000    0.0014442
  25.6000000    0.0113877
  25.8000000    0.0102202
  26.0000000    0.0002537
  26.2000000   -0.0098846
  26.4000000   -0.0136738
  26.6000000   -0.0125003
  26.8000000   -0.0130252
  27.0000000   -0.0185441
  27.2000000   -0.0245795
  27.4000000   -0.0249283
  27.6000000   -0.0203431
  27.8000000   -0.0169701
  28.0000000   -0.0173333
  28.2000000   -0.0179933
  28.4000000   -0.0150226
  28.6000000   -0.0074993
  28.8000000    0.0027584
  29.0000000    0.0111254
  29.2000000    0.0108214
  29.4000000   -0.0021188
  29.6000000   -0.0223835
  29.8000000   -0.0370609
  30.0000000   -0.0377187
