 -10.0000000   -0.0203966
  -9.8000000   -0.0157557
  -9.6000000   -0.0122327
  -9.4000000   -0.0110037
  -9.2000000   -0.0125454
  -9.0000000   -0.0158124
  -8.8000000   -0.0194900
  -8.6000000   -0.0237514
  -8.4000000   -0.0285488
  -8.2000000   -0.0303577
  -8.0000000   -0.0252755
  -7.8000000   -0.0170036
  -7.6000000   -0.0165720
  -7.4000000   -0.0305410
  -7.2000000   -0.0525597
  -7.0000000   -0.0691229
  -6.8000000   -0.0710795
  -6.6000000   -0.0581033
  -6.4000000   -0.0354486
  -6.2000000   -0.0101907
  -6.0000000    0.0094298
  -5.8000000    0.0151161
  -5.6000000    0.0038894
  -5.4000000   -0.0165531
  -5.2000000   -0.0311973
  -5.0000000   -0.0305439
  -4.8000000   -0.0209019
  -4.6000000   -0.0180157
  -4.4000000   -0.0275597
  -4.2000000   -0.0367048
  -4.0000000   -0.0300723
  -3.8000000   -0.0093139
  -3.6000000    0.0094365
  -3.4000000    0.0143350
  -3.2000000    0.0077848
  -3.0000000   -0.0004461
  -2.8000000   -0.0029925
  -2.6000000    0.0033209
  -2.4000000    0.0196518
  -2.2000000    0.0436126
  -2.0000000    0.0655673
  -1.8000000    0.0730887
  -1.6000000    0.0638572
  -1.4000000    0.0492949
  -1.2000000    0.0414811
  -1.0000000    0.0416267
  -0.8000000    0.0458713
  -0.6000000    0.0619915
  -0.4000000    0.1156733
  -0.2000000    0.2238998
   0.0000000    0.3499808
   0.2000000    0.4070264
   0.4000000    0.3386295
   0.6000000    0.1874143
   0.8000000    0.0538828
   1.0000000   -0.0041325
   1.2000000   -0.0066929
   1.4000000   -0.0019474
   1.6000000   -0.0098218
   1.8000000   -0.0124699
   2.0000000    0.0163361
   2.2000000    0.0760496
   2.4000000    0.1316391
   2.6000000    0.1427650
   2.8000000    0.0997100
   3.0000000    0.0285605
   3.2000000   -0.0338929
   3.4000000   -0.0659816
   3.6000000   -0.0689689
   3.8000000   -0.0579884
   4.0000000   -0.0461220
   4.2000000   -0.0356013
   4.4000000   -0.0234628
   4.6000000   -0.0123135
   4.8000000   -0.0112037
   5.0000000   -0.0254953
   5.2000000   -0.0490874
   5.4000000   -0.0691526
   5.6000000   -0.0776456
   5.8000000   -0.0755111
   6.0000000   -0.0667307
   6.2000000   -0.0529791
   6.4000000   -0.0362435
   6.6000000   -0.0236463
   6.8000000   -0.0243046
   7.0000000   -0.0390611
   7.2000000   -0.0557194
   7.4000000   -0.0584768
   7.6000000   -0.0428779
   7.8000000   -0.0190159
   8.0000000   -0.0002897
   8.2000000    0.0082164
   8.4000000    0.0102927
   8.6000000    0.0109378
   8.8000000    0.0117868
   9.0000000    0.0133249
   9.2000000    0.0166267
   9.4000000    0.0212564
   9.6000000    0.0242227
   9.8000000    0.0228755
  10.0000000    0.0183585
  10.2000000    0.0151404
  10.4000000    0.0166741
  10.6000000    0.0220527
  10.8000000    0.0282776
  11.0000000    0.0359089
  11.2000000    0.0498089
  11.4000000    0.0713502
  11.6000000    0.0900368
  11.8000000    0.0874911
  12.0000000    0.0559075
  12.2000000    0.0118796
  12.4000000   -0.0151504
  12.6000000   -0.0103918
  12.8000000    0.0132566
  13.0000000    0.0295838
  13.2000000    0.0239068
  13.4000000    0.0041974
  13.6000000   -0.0088927
  13.8000000   -0.0023626
  14.0000000    0.0164005
  14.2000000    0.0272896
  14.4000000    0.0185275
  14.6000000   -0.0023627
  14.8000000   -0.0184680
  15.0000000   -0.0204275
  15.2000000   -0.0127411
  15.4000000   -0.0057386
  15.6000000   -0.0033283
  15.8000000   -0.0001340
  16.0000000    0.0094716
  16.2000000    0.0223856
  16.4000000    0.0290100
  16.6000000    0.0228260
  16.8000000    0.0059177
  17.0000000   -0.0124916
  17.2000000   -0.0211310
  17.4000000   -0.0143315
  17.6000000    0.0019690
  17.8000000    0.0137349
  18.0000000    0.0109738
  18.2000000   -0.0031081
  18.4000000   -0.0159977
  18.6000000   -0.0194906
  18.8000000   -0.0178378
  19.0000000   -0.0204085
  19.2000000   -0.0281911
  19.4000000   -0.0323979
  19.6000000   -0.0273354
  19.8000000   -0.0194083
  20.0000000   -0.0186851
  20.2000000   -0.0245283
  20.4000000   -0.0256767
  20.6000000   -0.0140531
  20.8000000    0.0059611
  21.0000000    0.0227809
  21.2000000    0.0300088
  21.4000000    0.0318263
  21.6000000    0.0357385
  21.8000000    0.0421996
  22.0000000    0.0448022
  22.2000000    0.0397148
  22.4000000    0.0302764
  22.6000000    0.0221972
  22.8000000    0.0179033
  23.0000000    0.0162139
  23.2000000    0.0156793
  23.4000000    0.0164498
  23.6000000    0.0181385
  23.8000000    0.0179715
  24.0000000    0.0142543
  24.2000000    0.0108440
  24.4000000    0.0139334
  24.6000000    0.0227614
  24.8000000    0.0272033
  25.0000000    0.0184118
  25.2000000   -0.0007272
  25.4000000   -0.0192105
  25.6000000   -0.0290480
  25.8000000   -0.0298015
  26.0000000   -0.0246567
  26.2000000   -0.0167530
  26.4000000   -0.0106232
  26.6000000   -0.0122649
  26.8000000   -0.0229335
  27.0000000   -0.0348514
  27.2000000   -0.0372302
  27.4000000   -0.0269003
  27.6000000   -0.0107141
  27.8000000    0.0028623
  28.0000000    0.0107580
  28.2000000    0.0127545
  28.4000000    0.0077649
  28.6000000   -0.0034377
  28.8000000   -0.0155077
  29.0000000   -0.0228689
  29.2000000   -0.0253977
  29.4000000   -0.0267468
  29.6000000   -0.0283161
  29.8000000   -0.0281375
  30.0000000   -0.0250576
