 -10.0000000    0.0690007
  -9.8000000    0.0802769
  -9.6000000    0.0745379
  -9.4000000    0.0445299
  -9.2000000   -0.0010227
  -9.0000000   -0.0417960
  -8.8000000   -0.0576412
  -8.6000000   -0.0367393
  -8.4000000    0.0161935
  -8.2000000    0.0751384
  -8.0000000    0.1050278
  -7.8000000    0.0864826
  -7.6000000    0.0293674
  -7.4000000   -0.0368291
  -7.2000000   -0.0813578
  -7.0000000   -0.0842417
  -6.8000000   -0.0439746
  -6.6000000    0.0191902
  -6.4000000    0.0711474
  -6.2000000    0.0831304
  -6.0000000    0.0524333
  -5.8000000    0.0053558
  -5.6000000   -0.0245174
  -5.4000000   -0.0206553
  -5.2000000    0.0078342
  -5.0000000    0.0346667
  -4.8000000    0.0405966
  -4.6000000    0.0315544
  -4.4000000    0.0244884
  -4.2000000    0.0224294
  -4.0000000    0.0157652
  -3.8000000   -0.0003904
  -3.6000000   -0.0196747
  -3.4000000   -0.0274973
  -3.2000000   -0.0088308
  -3.0000000    0.0364724
  -2.8000000    0.0866074
  -2.6000000    0.1152326
  -2.4000000    0.1134252
  -2.2000000    0.0903264
  -2.0000000    0.0624281
  -1.8000000    0.0457170
  -1.6000000    0.0472668
  -1.4000000    0.0619290
  -1.2000000    0.0797645
  -1.0000000    0.0920617
  -0.8000000    0.0927930
  -0.6000000    0.0894502
  -0.4000000    0.1139232
  -0.2000000    0.2017549
   0.0000000    0.3497822
   0.2000000    0.5001531
   0.4000000    0.5663247
   0.6000000    0.4849254
   0.8000000    0.2697751
   1.0000000    0.0192726
   1.2000000   -0.1478045
   1.4000000   -0.1697442
   1.6000000   -0.0657116
   1.8000000    0.0920138
   2.0000000    0.2220157
   2.2000000    0.2690042
   2.4000000    0.2217258
   2.6000000    0.1129413
   2.8000000   -0.0011810
   3.0000000   -0.0726470
   3.2000000   -0.0811245
   3.4000000   -0.0360272
   3.6000000    0.0304092
   3.8000000    0.0805452
   4.0000000    0.0927557
   4.2000000    0.0676454
   4.4000000    0.0199857
   4.6000000   -0.0287072
   4.8000000   -0.0583866
   5.0000000   -0.0636543
   5.2000000   -0.0573876
   5.4000000   -0.0542115
   5.6000000   -0.0524917
   5.8000000   -0.0380542
   6.0000000   -0.0028884
   6.2000000    0.0426033
   6.4000000    0.0713832
   6.6000000    0.0564420
   6.8000000   -0.0025447
   7.0000000   -0.0698765
   7.2000000   -0.1009779
   7.4000000   -0.0787818
   7.6000000   -0.0221541
   7.8000000    0.0336805
   8.0000000    0.0612959
   8.2000000    0.0529810
   8.4000000    0.0180629
   8.6000000   -0.0259402
   8.8000000   -0.0597784
   9.0000000   -0.0680451
   9.2000000   -0.0477223
   9.4000000   -0.0117720
   9.6000000    0.0206005
   9.8000000    0.0368080
  10.0000000    0.0344998
  10.2000000    0.0199176
  10.4000000    0.0051839
  10.6000000    0.0003875
  10.8000000    0.0043368
  11.0000000    0.0078101
  11.2000000    0.0078591
  11.4000000    0.0129689
  11.6000000    0.0323296
  11.8000000    0.0628366
  12.0000000    0.0867893
  12.2000000    0.0838136
  12.4000000    0.0487664
  12.6000000   -0.0010174
  12.8000000   -0.0376377
  13.0000000   -0.0428152
  13.2000000   -0.0175898
  13.4000000    0.0227436
  13.6000000    0.0576235
  13.8000000    0.0682485
  14.0000000    0.0456300
  14.2000000   -0.0021369
  14.4000000   -0.0514078
  14.6000000   -0.0757936
  14.8000000   -0.0624228
  15.0000000   -0.0203791
  15.2000000    0.0248165
  15.4000000    0.0473107
  15.6000000    0.0363422
  15.8000000    0.0008916
  16.0000000   -0.0369238
  16.2000000   -0.0539788
  16.4000000   -0.0402265
  16.6000000   -0.0087060
  16.8000000    0.0114332
  17.0000000   -0.0006327
  17.2000000   -0.0382989
  17.4000000   -0.0744729
  17.6000000   -0.0866405
  17.8000000   -0.0740879
  18.0000000   -0.0547916
  18.2000000   -0.0491654
  18.4000000   -0.0632255
  18.6000000   -0.0830143
  18.8000000   -0.0872939
  19.0000000   -0.0701981
  19.2000000   -0.0484859
  19.4000000   -0.0419764
  19.6000000   -0.0517384
  19.8000000   -0.0610702
  20.0000000   -0.0533728
  20.2000000   -0.0269175
  20.4000000    0.0042190
  20.6000000    0.0206167
  20.8000000    0.0119872
  21.0000000   -0.0139395
  21.2000000   -0.0380001
  21.4000000   -0.0470314
  21.6000000   -0.0428313
  21.8000000   -0.0341880
  22.0000000   -0.0246666
  22.2000000   -0.0103421
  22.4000000    0.0115797
  22.6000000    0.0332763
  22.8000000    0.0394177
  23.0000000    0.0235698
  23.2000000   -0.0007208
  23.4000000   -0.0111516
  23.6000000   -0.0010622
  23.8000000    0.0132310
  24.0000000    0.0132029
  24.2000000   -0.0004586
  24.4000000   -0.0115113
  24.6000000   -0.0079314
  24.8000000    0.0066498
  25.0000000    0.0194418
  25.2000000    0.0210705
  25.4000000    0.0107476
  25.6000000   -0.0056078
  25.8000000   -0.0195238
  26.0000000   -0.0235448
  26.2000000   -0.0147124
  26.4000000   -0.0000618
  26.6000000    0.0050863
  26.8000000   -0.0071361
  27.0000000   -0.0254962
  27.2000000   -0.0290713
  27.4000000   -0.0076137
  27.6000000    0.0263332
  27.8000000    0.0459177
  28.0000000    0.0355497
  28.2000000    0.0067704
  28.4000000   -0.0158190
  28.6000000   -0.0189354
  28.8000000   -0.0052699
  29.0000000    0.0162984
  29.2000000    0.0355078
  29.4000000    0.0443586
  29.6000000    0.0444471
  29.8000000    0.0454515
  30.0000000    0.0542282
