CC02
201810220622 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.341366 -132.577972
201902011614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.404491 -132.461013
201810282223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.411933 -132.459124
201811250340 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.423245 -132.467112
201811111403 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.441544 -132.502672
201903231921 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.447509 -132.465818
201902221017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.463734 -132.462726
201903010850 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.491644 -132.475769
201811012219 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.501411 -132.479112
201901200132 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.522347 -132.488193
201812190137 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.572418 -132.496979
201810300213 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.544165 -132.666644
201903061546 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.543882 -132.683043
201812050643 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.510425 -132.690880
201812050418 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.509954 -132.690707
201810160028 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.509937 -132.690777
201810160103 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.509573 -132.690980
201808190023 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.510877 -132.702174
201809301052 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.510360 -132.702238
201808190019 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.509373 -132.701864
201811182025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.508297 -132.702219
201808190428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.507159 -132.705611
201905062119 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.474213 -132.670300
201905141258 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.469558 -132.679136
201903282206 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.392830 -132.637017
201812201701 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.387078 -132.630486
201811301729 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.360320 -132.599547
CC04
201902011614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.132763 -132.669055
201811111403 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.170756 -132.710085
201902221017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.191869 -132.669870
201808240904 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.211881 -132.683189
201903010850 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.220057 -132.682478
201811012219 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.229907 -132.685683
201812190137 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.301002 -132.702274
201810290654 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.277511 -132.739001
201810300213 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.273506 -132.874680
201903061546 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.272857 -132.891319
201809100419 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.269903 -132.890938
201904231420 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.254721 -132.902120
201809162111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.251809 -132.897052
201808290351 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.239287 -132.899243
201809101931 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.239241 -132.899364
201812050418 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.238613 -132.898672
201810160028 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.238598 -132.898755
201810160103 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.238230 -132.898964
201905191427 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.238248 -132.899036
201905190123 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.238243 -132.899300
201809301052 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.238455 -132.910349
201808190019 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.237445 -132.909921
201811182025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.236381 -132.910257
201808190428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.235159 -132.913713
201903201523 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.223460 -132.901578
201905062119 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.203175 -132.877751
201905141258 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.198343 -132.886551
201902171435 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.197081 -132.883846
201808282235 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.167758 -132.871905
201808101812 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.127757 -132.845119
201810090745 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.126066 -132.844237
201812201701 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.116675 -132.836984
201811301729 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.090255 -132.806129
CC05
201902011614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.456011 -132.752551
201810282223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.463336 -132.750502
201811111403 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.494423 -132.793312
201808212131 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.494660 -132.775976
201903231921 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.499108 -132.756405
201809070212 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.514778 -132.750406
201902221017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.515060 -132.752976
201808240904 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.535186 -132.766153
201903010850 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.543375 -132.765390
201811012219 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.553262 -132.768536
201901200132 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.574443 -132.777226
201810290654 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.601343 -132.821760
201812110226 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.581893 -132.835173
201809100419 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.593430 -132.974544
201809162111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.575191 -132.980613
201808290351 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.562683 -132.982726
201812050418 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.562017 -132.982156
201810160028 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.562002 -132.982238
201905190123 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.561634 -132.982774
201809301052 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.561600 -132.993899
201809061549 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.559125 -132.989758
201807130946 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.554813 -132.983683
201808190428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.558258 -132.997243
201808212232 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.548176 -132.985960
201903201523 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.546795 -132.984981
201905062119 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.526727 -132.960999
201905141258 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.521816 -132.969779
201808282235 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.491322 -132.954940
201808161822 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.485011 -132.946666
201805042232 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.404319 -132.971299
201812201701 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.440512 -132.919823
201808152156 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.426281 -132.922633
201811301729 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.414272 -132.889004
201808121458 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.422774 -132.880435
CC06
201902011614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.776802 -132.831809
201810282223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.784092 -132.829709
201811250340 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.795932 -132.837240
201811111403 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.815620 -132.872292
201808212131 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.815714 -132.854953
201903231921 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.819919 -132.835369
201809070212 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.835467 -132.829266
201902221017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.835790 -132.831832
201808240904 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.856026 -132.844873
201903010850 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.864224 -132.844056
201811012219 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.874148 -132.847144
201812190137 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.945283 -132.862640
201812110226 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.903155 -132.913927
201810300213 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.918415 -133.037460
201809162111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.896092 -133.059924
201811100833 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.894702 -133.078691
201808290351 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.883596 -133.061956
201812050414 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.883031 -133.061242
201812050418 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.882942 -133.061389
201905191427 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.882564 -133.061746
201905190123 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.882551 -133.062012
201811182025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.880202 -133.073076
201808190428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.878880 -133.076527
201904121223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.879513 -133.087449
201808212232 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.869028 -133.065114
201903201523 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.867654 -133.064137
201812221425 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.862529 -133.064897
201811160326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.855475 -133.061622
201905062119 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.847807 -133.039999
201905030725 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.847830 -133.058321
201905141258 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.842818 -133.048763
201808282235 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.812417 -133.033732
201903282206 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.767453 -133.004961
201812201701 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.761894 -132.998419
201904022135 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.751082 -133.001320
201811301729 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -5.735802 -132.967648
CC07
201810220539 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.037848 -133.040238
201902011614 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.096736 -132.926864
201808212131 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.135882 -132.949737
201809070212 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.155267 -132.923929
201902221017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.155628 -132.926495
201808240904 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.175965 -132.939401
201903010850 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.184171 -132.938531
201812190137 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.265273 -132.956458
201904181446 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.223714 -133.099843
201810300213 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.238764 -133.132552
201903061546 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.237578 -133.149484
201809162111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.216103 -133.155045
201808290351 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.203611 -133.156985
201809101931 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.203563 -133.157110
201812050418 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.202972 -133.156434
201905191427 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.202591 -133.156791
201905190123 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.202569 -133.157050
201905191456 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.202238 -133.156791
201809301052 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.202034 -133.168306
201809061549 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -6.199675 -133.164095
