CC02 407.385387
CC04 323.132697
CC05 285.995967
CC06 249.249223
CC07 212.140018
CC08 175.271318
CC11 53.560528
EE04 44.292868
WC02 320.050156
WC03 229.891169
WC04 140.032337
WC05 49.948478
WW03 166.742005
