CC04 323.132697
WC03 229.891169
WC04 140.032337
WW03 166.742005
CC07 212.140018
CC11 53.560528
WC05 49.948478
CC02 407.385387
CC08 175.271318
CC05 285.995967
EE04 44.292868
CC06 249.249223
